type,sfpname,partnumber,serialnumber,state,switch,interface
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DRH6     ,inserted,226,eth1/17
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DLUK     ,inserted,226,eth1/18
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DRJ1     ,inserted,226,eth1/19
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DRHT     ,inserted,226,eth1/27
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DRJ0     ,inserted,226,eth1/28
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DRHS     ,inserted,226,eth1/29
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DRHV     ,inserted,226,eth1/30
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DRH9     ,inserted,226,eth1/31
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DRM1     ,inserted,226,eth1/32
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DRHF     ,inserted,226,eth1/33
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DRH8     ,inserted,226,eth1/34
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233932B     ,inserted,226,eth1/35
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398BV     ,inserted,226,eth1/36
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398C1     ,inserted,226,eth1/37
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223394U4     ,inserted,226,eth1/38
,,,,removed,226,eth1/6
,,,,removed,226,eth1/16
,,,,removed,226,eth1/24
,,,,removed,226,eth1/52
,,,,removed,226,eth1/45
,,,,removed,226,eth1/22
,,,,removed,226,eth1/39
,,,,removed,226,eth1/43
,,,,removed,226,eth1/21
,,,,removed,298,eth1/17
,,,,removed,298,eth1/40
,,,,removed,298,eth1/31
,,,,removed,298,eth1/32
,,,,removed,298,eth1/9
,,,,removed,298,eth1/20
,,,,removed,298,eth1/28
,,,,removed,298,eth1/5
,,,,removed,298,eth1/15
,,,,removed,298,eth1/30
,,,,removed,298,eth1/33
,,,,removed,298,eth1/47
,,,,removed,298,eth1/23
,,,,removed,298,eth1/18
,,,,removed,298,eth1/41
,,,,removed,298,eth1/44
,,,,removed,298,eth1/35
,,,,removed,298,eth1/48
,,,,removed,298,eth1/36
,,,,removed,298,eth1/4
,,,,removed,298,eth1/37
,,,,removed,298,eth1/12
,,,,removed,298,eth1/8
,,,,removed,298,eth1/42
,,,,removed,298,eth1/29
,,,,removed,298,eth1/10
,,,,removed,298,eth1/14
,,,,removed,298,eth1/7
,,,,removed,298,eth1/26
,,,,removed,298,eth1/25
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U0GP     ,inserted,298,eth1/49
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U096     ,inserted,298,eth1/50
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS212301PG     ,inserted,298,eth1/51
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS2123045N     ,inserted,298,eth1/54
,,,,removed,298,eth1/46
,,,,removed,298,eth1/24
,,,,removed,298,eth1/52
,,,,removed,298,eth1/45
,,,,removed,298,eth1/27
,,,,removed,298,eth1/22
,,,,removed,298,eth1/39
,,,,removed,298,eth1/43
,,,,removed,298,eth1/21
,,,,removed,298,eth1/6
,,,,removed,298,eth1/16
,,,,removed,298,eth1/13
,,,,removed,298,eth1/53
,,,,removed,298,eth1/19
,,,,removed,298,eth1/3
,,,,removed,298,eth1/1
,,,,removed,298,eth1/2
,,,,removed,298,eth1/38
,,,,removed,298,eth1/34
,,,,removed,298,eth1/11
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DGA8     ,inserted,227,eth1/11
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DGA4     ,inserted,227,eth1/12
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DGAC     ,inserted,227,eth1/13
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DGAM     ,inserted,227,eth1/14
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DGAA     ,inserted,227,eth1/15
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9BT8MH    ,inserted,227,eth1/17
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9B94L9    ,inserted,227,eth1/18
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9C20JY    ,inserted,227,eth1/21
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9C20J8    ,inserted,227,eth1/22
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9BT8YB    ,inserted,227,eth1/25
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9B94TL    ,inserted,227,eth1/26
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9BT8J9    ,inserted,227,eth1/29
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9BT8J6    ,inserted,227,eth1/30
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DGAU     ,inserted,227,eth1/37
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG9J     ,inserted,227,eth1/38
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG9U     ,inserted,227,eth1/39
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DGA1     ,inserted,227,eth1/40
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG1V     ,inserted,227,eth1/41
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9BT8N2    ,inserted,227,eth1/19
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9C20JB    ,inserted,227,eth1/23
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9B94RG    ,inserted,227,eth1/27
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9BT8J5    ,inserted,227,eth1/31
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG2S     ,inserted,227,eth1/1
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DGAJ     ,inserted,227,eth1/2
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG3B     ,inserted,227,eth1/3
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG1J     ,inserted,227,eth1/4
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DGAL     ,inserted,227,eth1/5
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG8V     ,inserted,227,eth1/6
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DGA7     ,inserted,227,eth1/7
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG9G     ,inserted,227,eth1/8
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG95     ,inserted,227,eth1/9
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DGA6     ,inserted,227,eth1/10
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2310U5EY     ,inserted,227,eth1/49
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2310U5EW     ,inserted,227,eth1/51
,,,,removed,227,eth1/53
,,,,removed,227,eth1/34
,,,,removed,227,eth1/44
,,,,removed,227,eth1/35
,,,,removed,227,eth1/48
,,,,removed,227,eth1/36
,,,,removed,227,eth1/50
,,,,removed,227,eth1/42
,,,,removed,227,eth1/54
,,,,removed,227,eth1/32
,,,,removed,227,eth1/20
,,,,removed,227,eth1/28
,,,,removed,227,eth1/33
,,,,removed,227,eth1/47
,,,,removed,227,eth1/46
,,,,removed,227,eth1/24
,,,,removed,227,eth1/52
,,,,removed,227,eth1/45
,,,,removed,227,eth1/43
,,,,removed,227,eth1/16
,,,,removed,299,eth1/17
,,,,removed,299,eth1/40
,,,,removed,299,eth1/31
,,,,removed,299,eth1/32
,,,,removed,299,eth1/9
,,,,removed,299,eth1/20
,,,,removed,299,eth1/28
,,,,removed,299,eth1/5
,,,,removed,299,eth1/15
,,,,removed,299,eth1/30
,,,,removed,299,eth1/33
,,,,removed,299,eth1/47
,,,,removed,299,eth1/23
,,,,removed,299,eth1/18
,,,,removed,299,eth1/41
,,,,removed,299,eth1/44
,,,,removed,299,eth1/35
,,,,removed,299,eth1/48
,,,,removed,299,eth1/36
,,,,removed,299,eth1/4
,,,,removed,299,eth1/37
,,,,removed,299,eth1/12
,,,,removed,299,eth1/8
,,,,removed,299,eth1/42
,,,,removed,299,eth1/29
,,,,removed,299,eth1/10
,,,,removed,299,eth1/14
,,,,removed,299,eth1/7
,,,,removed,299,eth1/26
,,,,removed,299,eth1/25
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U1EF     ,inserted,299,eth1/49
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U1E3     ,inserted,299,eth1/50
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS212303EC     ,inserted,299,eth1/51
QSFP-40G-ER4,CISCO-FINISAR   ,FTL4E1QM1C-C1   ,FNS21160EYP     ,inserted,299,eth1/54
,,,,removed,299,eth1/46
,,,,removed,299,eth1/24
,,,,removed,299,eth1/52
,,,,removed,299,eth1/45
,,,,removed,299,eth1/27
,,,,removed,299,eth1/22
,,,,removed,299,eth1/39
,,,,removed,299,eth1/43
,,,,removed,299,eth1/21
,,,,removed,299,eth1/6
,,,,removed,299,eth1/16
,,,,removed,299,eth1/13
,,,,removed,299,eth1/53
,,,,removed,299,eth1/19
,,,,removed,299,eth1/3
,,,,removed,299,eth1/1
,,,,removed,299,eth1/2
,,,,removed,299,eth1/38
,,,,removed,299,eth1/34
,,,,removed,299,eth1/11
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DGAH     ,inserted,228,eth1/11
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG96     ,inserted,228,eth1/12
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG8W     ,inserted,228,eth1/13
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DGAB     ,inserted,228,eth1/14
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG90     ,inserted,228,eth1/15
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9B94PK    ,inserted,228,eth1/17
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9C20JD    ,inserted,228,eth1/18
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9C20JP    ,inserted,228,eth1/21
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9C20JF    ,inserted,228,eth1/22
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9BB65B    ,inserted,228,eth1/25
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9BT901    ,inserted,228,eth1/26
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9BT921    ,inserted,228,eth1/29
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9BT8T9    ,inserted,228,eth1/30
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG9R     ,inserted,228,eth1/37
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG1F     ,inserted,228,eth1/38
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG91     ,inserted,228,eth1/39
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DGBX     ,inserted,228,eth1/40
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG1T     ,inserted,228,eth1/41
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9C20J9    ,inserted,228,eth1/23
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9BT8RE    ,inserted,228,eth1/27
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9BT8NB    ,inserted,228,eth1/31
SFP-H10GB-CU5M,IBM-Amphenol    ,95Y1634-N31295U ,YL10FY9BT8YH    ,inserted,228,eth1/19
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG1N     ,inserted,228,eth1/1
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG1Y     ,inserted,228,eth1/2
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG1M     ,inserted,228,eth1/3
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG1Z     ,inserted,228,eth1/4
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DG1S     ,inserted,228,eth1/5
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DGA5     ,inserted,228,eth1/6
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DGAX     ,inserted,228,eth1/7
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DGAW     ,inserted,228,eth1/8
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DGBY     ,inserted,228,eth1/9
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2309DGAK     ,inserted,228,eth1/10
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2310U5EN     ,inserted,228,eth1/49
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2310U5EZ     ,inserted,228,eth1/51
,,,,removed,228,eth1/53
,,,,removed,228,eth1/34
,,,,removed,228,eth1/44
,,,,removed,228,eth1/35
,,,,removed,228,eth1/48
,,,,removed,228,eth1/36
,,,,removed,228,eth1/50
,,,,removed,228,eth1/42
,,,,removed,228,eth1/54
,,,,removed,228,eth1/32
,,,,removed,228,eth1/20
,,,,removed,228,eth1/28
,,,,removed,228,eth1/33
,,,,removed,228,eth1/47
,,,,removed,228,eth1/46
,,,,removed,228,eth1/24
,,,,removed,228,eth1/52
,,,,removed,228,eth1/45
,,,,removed,228,eth1/43
,,,,removed,228,eth1/16
QSFP-40G-ER4,CISCO-FINISAR   ,FTL4E1QM1C-C1   ,FNS21160PJ7     ,inserted,402,eth1/1
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS212304Q6     ,inserted,402,eth1/2
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U00A     ,inserted,402,eth1/3
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U00E     ,inserted,402,eth1/4
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U1EB     ,inserted,402,eth1/5
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U3A6     ,inserted,402,eth1/6
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2233N1PM     ,inserted,402,eth1/7
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2236N01J     ,inserted,402,eth1/8
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2310U5ED     ,inserted,402,eth1/9
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2234N0EA     ,inserted,402,eth1/10
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U0T4     ,inserted,402,eth1/11
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U3AD     ,inserted,402,eth1/12
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U0T3     ,inserted,402,eth1/13
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U0TA     ,inserted,402,eth1/14
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U0GV     ,inserted,402,eth1/15
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U33P     ,inserted,402,eth1/16
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS212304S1     ,inserted,402,eth1/17
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS212304RC     ,inserted,402,eth1/18
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS212303HX     ,inserted,402,eth1/19
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS212303GP     ,inserted,402,eth1/20
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2233N1R0     ,inserted,402,eth1/21
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U2P1     ,inserted,402,eth1/22
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS3 ,FTF2342N02J     ,inserted,402,eth1/23
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS3 ,FTF2342N02M     ,inserted,402,eth1/24
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS3 ,FTF2342N1GH     ,inserted,402,eth1/25
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS3 ,FTF2342N031     ,inserted,402,eth1/26
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS3 ,FTF2342N04E     ,inserted,402,eth1/27
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS3 ,FTF2342N04M     ,inserted,402,eth1/28
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS3 ,FTF2342N050     ,inserted,402,eth1/29
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS3 ,FTF2342N049     ,inserted,402,eth1/30
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS212302QG     ,inserted,402,eth1/31
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U3A1     ,inserted,402,eth1/32
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2418U02D     ,inserted,402,eth2/1
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2418U02R     ,inserted,402,eth2/2
,,,,removed,402,eth2/3
,,,,removed,402,eth2/4
,,,,removed,402,eth2/5
,,,,removed,402,eth2/6
,,,,removed,402,eth2/7
,,,,removed,402,eth2/8
,,,,removed,402,eth2/9
,,,,removed,402,eth2/10
,,,,removed,402,eth2/11
,,,,removed,402,eth2/12
,,,,removed,402,eth2/13
,,,,removed,402,eth2/14
,,,,removed,402,eth2/15
,,,,removed,402,eth2/16
,,,,removed,402,eth2/17
,,,,removed,402,eth2/18
,,,,removed,402,eth2/19
,,,,removed,402,eth2/20
,,,,removed,402,eth2/21
,,,,removed,402,eth2/22
,,,,removed,402,eth2/23
,,,,removed,402,eth2/24
,,,,removed,402,eth2/25
,,,,removed,402,eth2/26
,,,,removed,402,eth2/27
,,,,removed,402,eth2/28
,,,,removed,402,eth2/29
,,,,removed,402,eth2/30
,,,,removed,402,eth2/31
,,,,removed,402,eth2/32
,,,,removed,401,eth2/3
,,,,removed,401,eth2/4
,,,,removed,401,eth2/5
,,,,removed,401,eth2/6
,,,,removed,401,eth2/7
,,,,removed,401,eth2/8
,,,,removed,401,eth2/9
,,,,removed,401,eth2/10
,,,,removed,401,eth2/11
,,,,removed,401,eth2/12
,,,,removed,401,eth2/13
,,,,removed,401,eth2/14
,,,,removed,401,eth2/15
,,,,removed,401,eth2/16
,,,,removed,401,eth2/17
,,,,removed,401,eth2/18
,,,,removed,401,eth2/19
,,,,removed,401,eth2/20
,,,,removed,401,eth2/21
,,,,removed,401,eth2/22
QSFP-40G-ER4,CISCO-FINISAR   ,FTL4E1QM1C-C1   ,FNS21160EUB     ,inserted,401,eth2/23
QSFP-40G-ER4,CISCO-FINISAR   ,FTL4E1QM1C-C1   ,FNS21160EZE     ,inserted,401,eth2/24
,,,,removed,401,eth2/25
,,,,removed,401,eth2/26
,,,,removed,401,eth2/27
,,,,removed,401,eth2/28
,,,,removed,401,eth2/29
,,,,removed,401,eth2/30
,,,,removed,401,eth2/31
,,,,removed,401,eth2/32
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2418U02V     ,inserted,401,eth2/1
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2418U02X     ,inserted,401,eth2/2
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS212302F5     ,inserted,401,eth1/1
QSFP-40G-ER4,CISCO-FINISAR   ,FTL4E1QM1C-C1   ,FNS21160EYB     ,inserted,401,eth1/2
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U3A2     ,inserted,401,eth1/3
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U0GW     ,inserted,401,eth1/4
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U0GS     ,inserted,401,eth1/5
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U0H7     ,inserted,401,eth1/6
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2234N0EM     ,inserted,401,eth1/7
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U0TR     ,inserted,401,eth1/8
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2234N0LJ     ,inserted,401,eth1/9
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U0H8     ,inserted,401,eth1/10
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U0H6     ,inserted,401,eth1/11
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U0GN     ,inserted,401,eth1/12
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U056     ,inserted,401,eth1/13
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U0TK     ,inserted,401,eth1/14
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2233N1R6     ,inserted,401,eth1/15
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2236N023     ,inserted,401,eth1/16
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U3A5     ,inserted,401,eth1/17
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U009     ,inserted,401,eth1/18
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U3A3     ,inserted,401,eth1/19
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U008     ,inserted,401,eth1/20
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U00B     ,inserted,401,eth1/21
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U0HA     ,inserted,401,eth1/22
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS3 ,FTF2342N039     ,inserted,401,eth1/23
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS3 ,FTF2342N1H1     ,inserted,401,eth1/24
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS3 ,FTF2342N1H5     ,inserted,401,eth1/25
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS3 ,FTF2342N034     ,inserted,401,eth1/26
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS3 ,FTF2342N1J0     ,inserted,401,eth1/27
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS3 ,FTF2342N1GF     ,inserted,401,eth1/28
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS3 ,FTF2342N1BL     ,inserted,401,eth1/29
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS3 ,FTF2342N04X     ,inserted,401,eth1/30
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS212303CQ     ,inserted,401,eth1/31
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2233N1R2     ,inserted,401,eth1/32
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2310U5EQ     ,inserted,403,eth2/1
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2310U5F1     ,inserted,403,eth2/2
,,,,removed,403,eth2/3
,,,,removed,403,eth2/4
,,,,removed,403,eth2/5
,,,,removed,403,eth2/6
,,,,removed,403,eth2/7
,,,,removed,403,eth2/8
,,,,removed,403,eth2/9
,,,,removed,403,eth2/10
,,,,removed,403,eth2/11
,,,,removed,403,eth2/12
,,,,removed,403,eth2/13
,,,,removed,403,eth2/14
,,,,removed,403,eth2/15
,,,,removed,403,eth2/16
,,,,removed,403,eth2/17
