last_transition_time,last_transition_date,fault_code,description,severity,DN,creation_date,creation_time
16:30:39.373+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 6 fell below threshold 10,cleared,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth12/2.31]/fault-F112128,2020-09-03,22:15:47.285+00:00
16:26:27.561+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 10946 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth12/27.35]/fault-F110176,2020-09-03,22:15:49.509+00:00
15:40:54.467+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 11 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth12/27.35]/fault-F112128,2020-09-03,22:15:49.514+00:00
16:30:39.734+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 15223 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth12/30.36]/fault-F110176,2020-09-03,22:15:47.267+00:00
15:31:24.304+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 14 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth12/30.36]/fault-F112128,2020-09-03,22:15:47.271+00:00
16:10:33.805+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 14382 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth12/26.37]/fault-F110176,2020-09-03,22:15:56.166+00:00
16:21:09.929+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 17 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth12/26.37]/fault-F112128,2020-09-03,22:15:56.171+00:00
16:06:21.592+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 13996 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth14/26.203]/fault-F110176,2020-09-03,22:15:47.259+00:00
15:55:45.628+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 10 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth14/26.203]/fault-F112128,2020-09-03,22:15:47.263+00:00
16:15:51.870+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 10967 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth12/5.42]/fault-F110176,2020-09-03,22:15:48.170+00:00
16:30:39.726+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 18 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth12/5.42]/fault-F112128,2020-09-03,22:15:48.175+00:00
16:21:09.921+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 17676 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth12/6.43]/fault-F110176,2020-09-03,22:15:47.243+00:00
15:55:45.619+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 12 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth12/6.43]/fault-F112128,2020-09-03,22:15:47.247+00:00
16:30:39.713+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 15835 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth12/22.44]/fault-F110176,2020-09-03,22:15:50.256+00:00
16:30:39.717+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 16 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth12/22.44]/fault-F112128,2020-09-03,22:15:50.260+00:00
16:06:21.571+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 18176 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth12/15.45]/fault-F110176,2020-09-03,22:15:47.203+00:00
15:31:23.856+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 17 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth12/15.45]/fault-F112128,2020-09-03,22:15:47.207+00:00
16:15:51.849+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 12953 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth12/20.49]/fault-F110176,2020-09-03,22:15:47.196+00:00
16:25:24.512+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 18 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth12/20.49]/fault-F112128,2020-09-03,22:15:47.199+00:00
16:21:09.323+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 13528 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth14/23.214]/fault-F110176,2020-09-03,22:15:47.180+00:00
15:40:54.430+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 13 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth14/23.214]/fault-F112128,2020-09-03,22:15:47.183+00:00
14:51:08.857+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 19567 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth14/28.215]/fault-F110176,2020-09-03,22:15:47.157+00:00
16:26:27.556+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 14 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth14/28.215]/fault-F112128,2020-09-03,22:15:47.161+00:00
16:30:39.696+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 12377 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/29.51]/fault-F110176,2020-09-03,22:15:49.260+00:00
16:30:39.701+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 10 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/29.51]/fault-F112128,2020-09-03,22:15:49.264+00:00
15:40:54.421+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 18022 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/2.56]/fault-F110176,2020-09-03,22:15:47.141+00:00
16:10:33.541+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 14 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/2.56]/fault-F112128,2020-09-03,22:15:47.145+00:00
16:30:39.682+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 23930 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/1.57]/fault-F110176,2020-09-03,22:15:51.308+00:00
16:15:53.016+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 11 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/1.57]/fault-F112128,2020-09-03,22:15:51.312+00:00
16:01:03.956+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 18331 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth14/29.222]/fault-F110176,2020-09-03,22:15:47.101+00:00
15:55:45.554+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 16 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth14/29.222]/fault-F112128,2020-09-03,22:15:47.105+00:00
16:01:03.935+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 18731 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth14/11.223]/fault-F110176,2020-09-03,22:15:51.125+00:00
16:01:03.939+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 16 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth14/11.223]/fault-F112128,2020-09-03,22:15:51.129+00:00
15:15:29.910+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 21543 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/3.59]/fault-F110176,2020-09-03,22:15:47.073+00:00
16:30:39.673+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 18 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/3.59]/fault-F112128,2020-09-03,22:15:47.077+00:00
16:11:39.064+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 10921 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth9/7.224]/fault-F110176,2020-09-03,22:15:47.054+00:00
16:21:09.879+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 19 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth9/7.224]/fault-F112128,2020-09-03,22:15:47.058+00:00
16:10:33.757+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 10644 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth13/21.225]/fault-F110176,2020-09-03,22:15:47.039+00:00
15:46:12.430+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 19 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth13/21.225]/fault-F112128,2020-09-03,22:15:47.043+00:00
16:10:33.748+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 13650 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/30.62]/fault-F110176,2020-09-03,22:15:47.029+00:00
15:46:12.413+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 10 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/30.62]/fault-F112128,2020-09-03,22:15:47.033+00:00
16:01:04.695+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 16379 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/26.63]/fault-F110176,2020-09-03,22:15:49.595+00:00
16:26:27.551+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 17 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/26.63]/fault-F112128,2020-09-03,22:15:49.599+00:00
16:30:39.663+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 13101 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/10.65]/fault-F110176,2020-09-03,22:15:47.021+00:00
16:25:24.487+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 19 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/10.65]/fault-F112128,2020-09-03,22:15:47.026+00:00
15:26:05.770+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 12019 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth8/15.232]/fault-F110176,2020-09-03,22:15:47.014+00:00
16:15:51.820+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 16 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth8/15.232]/fault-F112128,2020-09-03,22:15:47.018+00:00
16:10:35.679+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 17013 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/9.68]/fault-F110176,2020-09-03,22:15:52.335+00:00
16:26:27.546+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 14 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/9.68]/fault-F112128,2020-09-03,22:15:52.339+00:00
15:35:37.252+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 15818 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/5.70]/fault-F110176,2020-09-03,22:15:58.163+00:00
16:11:39.050+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 13 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/5.70]/fault-F112128,2020-09-03,22:15:58.168+00:00
16:06:21.545+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 16206 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth8/5.235]/fault-F110176,2020-09-03,22:15:52.634+00:00
15:40:56.627+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 14 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth8/5.235]/fault-F112128,2020-09-03,22:15:52.638+00:00
16:21:09.854+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 13296 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/6.71]/fault-F110176,2020-09-03,22:15:46.998+00:00
16:15:51.812+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 12 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/6.71]/fault-F112128,2020-09-03,22:15:47.002+00:00
16:01:03.887+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 20816 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth16/10.236]/fault-F110176,2020-09-03,22:15:46.990+00:00
16:10:33.725+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 18 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth16/10.236]/fault-F112128,2020-09-03,22:15:46.994+00:00
16:15:51.795+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 20368 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/15.73]/fault-F110176,2020-09-03,22:15:46.966+00:00
16:30:39.654+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 17 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/15.73]/fault-F112128,2020-09-03,22:15:46.970+00:00
15:40:54.347+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 12432 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/19.76]/fault-F110176,2020-09-03,22:15:59.075+00:00
16:30:39.368+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 10 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/19.76]/fault-F112128,2020-09-03,22:15:59.080+00:00
16:21:09.837+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 15186 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/20.77]/fault-F110176,2020-09-03,22:15:49.087+00:00
16:26:27.342+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 12 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth11/20.77]/fault-F112128,2020-09-03,22:15:49.091+00:00
16:30:39.644+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 15684 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth16/32.242]/fault-F110176,2020-09-03,22:15:46.958+00:00
16:06:21.199+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 10 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth16/32.242]/fault-F112128,2020-09-03,22:15:46.962+00:00
16:21:11.762+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 20457 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth9/29.78]/fault-F110176,2020-09-03,22:15:51.416+00:00
16:26:27.991+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 12 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth9/29.78]/fault-F112128,2020-09-03,22:15:51.420+00:00
16:01:03.842+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 12927 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth16/17.243]/fault-F110176,2020-09-03,22:15:46.950+00:00
16:21:09.829+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 14 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth16/17.243]/fault-F112128,2020-09-03,22:15:46.954+00:00
15:11:15.068+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 25183 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth9/14.79]/fault-F110176,2020-09-03,22:15:46.939+00:00
16:26:27.532+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 12 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth9/14.79]/fault-F112128,2020-09-03,22:15:46.943+00:00
16:06:21.855+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 11815 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth16/15.244]/fault-F110176,2020-09-03,22:15:48.840+00:00
16:25:24.454+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 18 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth16/15.244]/fault-F112128,2020-09-03,22:15:48.845+00:00
16:10:33.687+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 14699 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth9/8.80]/fault-F110176,2020-09-03,22:15:53.046+00:00
16:21:12.357+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 14 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth9/8.80]/fault-F112128,2020-09-03,22:15:53.050+00:00
16:21:09.912+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 19839 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth16/22.245]/fault-F110176,2020-09-03,22:15:47.219+00:00
15:55:45.600+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 18 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth16/22.245]/fault-F112128,2020-09-03,22:15:47.223+00:00
16:21:09.805+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 24522 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth16/6.246]/fault-F110176,2020-09-03,22:15:46.928+00:00
16:30:39.635+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 1 fell below threshold 10,cleared,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth16/6.246]/fault-F112128,2020-09-03,22:15:46.932+00:00
16:30:39.630+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 21652 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/encrtd-[eth9/31.82]/fault-F110176,2020-09-03,22:15:57.666+00:00
